 0.65500000E+02   0.19822009E+00   0.57660109E-01
 0.66000000E+02   0.19396407E+00   0.56795031E-01
 0.66500000E+02   0.19065438E+00   0.55889811E-01
 0.67000000E+02   0.18683113E+00   0.54918605E-01
 0.67500000E+02   0.18191985E+00   0.53989876E-01
 0.68000000E+02   0.17686846E+00   0.53025974E-01
 0.68500000E+02   0.17220342E+00   0.51962977E-01
 0.69000000E+02   0.16739093E+00   0.50963261E-01
 0.69500000E+02   0.16236271E+00   0.50117670E-01
 0.70000000E+02   0.15759486E+00   0.49249973E-01
 0.70500000E+02   0.15251849E+00   0.48202948E-01
 0.71000000E+02   0.14674281E+00   0.47099909E-01
 0.71500000E+02   0.14093427E+00   0.46092674E-01
 0.72000000E+02   0.13558384E+00   0.45153302E-01
 0.72500000E+02   0.13019014E+00   0.44200334E-01
 0.73000000E+02   0.12459077E+00   0.43223903E-01
 0.73500000E+02   0.11895807E+00   0.42219797E-01
 0.74000000E+02   0.11345897E+00   0.41166550E-01
 0.74500000E+02   0.10792511E+00   0.40133812E-01
 0.75000000E+02   0.10254530E+00   0.39230015E-01
 0.75500000E+02   0.97565321E-01   0.38427032E-01
 0.76000000E+02   0.92734878E-01   0.37602087E-01
 0.76500000E+02   0.87900675E-01   0.36747721E-01
 0.77000000E+02   0.83260804E-01   0.35924664E-01
 0.77500000E+02   0.79019797E-01   0.35147376E-01
 0.78000000E+02   0.75064505E-01   0.34384819E-01
 0.78500000E+02   0.71278111E-01   0.33649240E-01
 0.79000000E+02   0.67702771E-01   0.32948712E-01
 0.79500000E+02   0.64372769E-01   0.32236895E-01
 0.80000000E+02   0.61260923E-01   0.31489899E-01
 0.80500000E+02   0.58420554E-01   0.30724392E-01
 0.81000000E+02   0.55952784E-01   0.29989919E-01
 0.81500000E+02   0.53821476E-01   0.29319630E-01
 0.82000000E+02   0.51913926E-01   0.28701497E-01
 0.82500000E+02   0.50214432E-01   0.28123173E-01
 0.83000000E+02   0.48798892E-01   0.27550387E-01
 0.83500000E+02   0.47752840E-01   0.26972562E-01
 0.84000000E+02   0.47082764E-01   0.26424733E-01
 0.84500000E+02   0.46731714E-01   0.25946114E-01
 0.85000000E+02   0.46619114E-01   0.25546490E-01
 0.85500000E+02   0.46668823E-01   0.25220434E-01
 0.86000000E+02   0.46883675E-01   0.24958985E-01
 0.86500000E+02   0.47338580E-01   0.24750991E-01
 0.87000000E+02   0.48064030E-01   0.24595543E-01
 0.87500000E+02   0.49046646E-01   0.24483388E-01
 0.88000000E+02   0.50257267E-01   0.24425039E-01
 0.88500000E+02   0.51681286E-01   0.24413823E-01
 0.89000000E+02   0.53275645E-01   0.24429713E-01
 0.89500000E+02   0.55013021E-01   0.24465242E-01
 0.90000000E+02   0.56868851E-01   0.24511271E-01
 0.90500000E+02   0.58841004E-01   0.24575714E-01
 0.91000000E+02   0.60947441E-01   0.24658682E-01
 0.91500000E+02   0.63202646E-01   0.24787215E-01
 0.92000000E+02   0.65611722E-01   0.24984493E-01
 0.92500000E+02   0.68159247E-01   0.25248638E-01
 0.93000000E+02   0.70787102E-01   0.25545403E-01
 0.93500000E+02   0.73448044E-01   0.25839783E-01
 0.94000000E+02   0.76132092E-01   0.26131896E-01
 0.94500000E+02   0.78833823E-01   0.26449139E-01
 0.95000000E+02   0.81543820E-01   0.26813292E-01
 0.95500000E+02   0.84304152E-01   0.27212677E-01
 0.96000000E+02   0.87045835E-01   0.27622880E-01
 0.96500000E+02   0.89764471E-01   0.28010941E-01
 0.97000000E+02   0.92457715E-01   0.28367471E-01
 0.97500000E+02   0.95072530E-01   0.28698637E-01
 0.98000000E+02   0.97644136E-01   0.29028608E-01
 0.98500000E+02   0.10008227E+00   0.29383337E-01
 0.99000000E+02   0.10247292E+00   0.29781640E-01
 0.99500000E+02   0.10470122E+00   0.30197894E-01
 0.10000000E+03   0.10677587E+00   0.30606766E-01
 0.10050000E+03   0.10869821E+00   0.30984596E-01
 0.10100000E+03   0.11052309E+00   0.31350272E-01
 0.10150000E+03   0.11228284E+00   0.31719134E-01
 0.10200000E+03   0.11404356E+00   0.32094696E-01
 0.10250000E+03   0.11558189E+00   0.32464006E-01
 0.10300000E+03   0.11689598E+00   0.32806957E-01
 0.10350000E+03   0.11801843E+00   0.33109964E-01
 0.10400000E+03   0.11897472E+00   0.33370617E-01
 0.10450000E+03   0.11977591E+00   0.33593005E-01
 0.10500000E+03   0.12053576E+00   0.33793567E-01
 0.10550000E+03   0.12127215E+00   0.33992227E-01
 0.10600000E+03   0.12194333E+00   0.34191486E-01
 0.10650000E+03   0.12242354E+00   0.34373994E-01
 0.10700000E+03   0.12269614E+00   0.34522804E-01
 0.10750000E+03   0.12274079E+00   0.34623958E-01
 0.10800000E+03   0.12264715E+00   0.34681585E-01
 0.10850000E+03   0.12253442E+00   0.34708885E-01
 0.10900000E+03   0.12237578E+00   0.34695979E-01
 0.10950000E+03   0.12213924E+00   0.34654067E-01
 0.11000000E+03   0.12176542E+00   0.34575437E-01
 0.11050000E+03   0.12121894E+00   0.34475868E-01
 0.11100000E+03   0.12046663E+00   0.34325086E-01
 0.11150000E+03   0.11955169E+00   0.34122268E-01
 0.11200000E+03   0.11850534E+00   0.33877436E-01
 0.11250000E+03   0.11741302E+00   0.33619245E-01
 0.11300000E+03   0.11633308E+00   0.33356923E-01
 0.11350000E+03   0.11523868E+00   0.33104819E-01
 0.11400000E+03   0.11402801E+00   0.32851403E-01
 0.11450000E+03   0.11267120E+00   0.32591240E-01
 0.11500000E+03   0.11124948E+00   0.32315600E-01
 0.11550000E+03   0.10974037E+00   0.32022680E-01
 0.11600000E+03   0.10820317E+00   0.31712546E-01
 0.11650000E+03   0.10671257E+00   0.31386542E-01
 0.11700000E+03   0.10518054E+00   0.31052827E-01
 0.11750000E+03   0.10360492E+00   0.30718573E-01
 0.11800000E+03   0.10199657E+00   0.30384299E-01
 0.11850000E+03   0.10034790E+00   0.30031596E-01
 0.11900000E+03   0.98641616E-01   0.29636723E-01
 0.11950000E+03   0.96886833E-01   0.29191079E-01
 0.12000000E+03   0.95072648E-01   0.28702632E-01
 0.12050000E+03   0.93272205E-01   0.28189157E-01
 0.12100000E+03   0.91532890E-01   0.27673054E-01
 0.12150000E+03   0.89846046E-01   0.27168047E-01
 0.12200000E+03   0.88221995E-01   0.26679660E-01
 0.12250000E+03   0.86586570E-01   0.26198488E-01
 0.12300000E+03   0.84897438E-01   0.25697083E-01
 0.12350000E+03   0.83109921E-01   0.25170770E-01
 0.12400000E+03   0.81326232E-01   0.24619956E-01
 0.12450000E+03   0.79590641E-01   0.24055605E-01
 0.12500000E+03   0.77996143E-01   0.23502290E-01
 0.12550000E+03   0.76588305E-01   0.22975880E-01
 0.12600000E+03   0.75269152E-01   0.22479026E-01
 0.12650000E+03   0.73969657E-01   0.22006268E-01
 0.12700000E+03   0.72587150E-01   0.21543400E-01
 0.12750000E+03   0.71112731E-01   0.21068632E-01
 0.12800000E+03   0.69597702E-01   0.20573758E-01
 0.12850000E+03   0.68107506E-01   0.20058545E-01
 0.12900000E+03   0.66744834E-01   0.19537003E-01
 0.12950000E+03   0.65527526E-01   0.19029452E-01
 0.13000000E+03   0.64407499E-01   0.18545884E-01
 0.13050000E+03   0.63329796E-01   0.18082064E-01
 0.13100000E+03   0.62223271E-01   0.17635536E-01
 0.13150000E+03   0.61062852E-01   0.17193712E-01
 0.13200000E+03   0.59841636E-01   0.16757647E-01
 0.13250000E+03   0.58614420E-01   0.16323581E-01
 0.13300000E+03   0.57458089E-01   0.15899623E-01
 0.13350000E+03   0.56439978E-01   0.15490720E-01
 0.13400000E+03   0.55586059E-01   0.15106657E-01
 0.13450000E+03   0.54868094E-01   0.14749970E-01
 0.13500000E+03   0.54204712E-01   0.14418970E-01
 0.13550000E+03   0.53519070E-01   0.14113516E-01
 0.13600000E+03   0.52778331E-01   0.13822888E-01
 0.13650000E+03   0.51989813E-01   0.13542300E-01
 0.13700000E+03   0.51199877E-01   0.13265063E-01
 0.13750000E+03   0.50472516E-01   0.12987415E-01
 0.13800000E+03   0.49850822E-01   0.12705091E-01
 0.13850000E+03   0.49345518E-01   0.12424919E-01
 0.13900000E+03   0.48940302E-01   0.12156341E-01
 0.13950000E+03   0.48610682E-01   0.11906849E-01
 0.14000000E+03   0.48257986E-01   0.11676833E-01
 0.14050000E+03   0.47907382E-01   0.11459020E-01
 0.14100000E+03   0.47537573E-01   0.11239618E-01
 0.14150000E+03   0.47189004E-01   0.11019750E-01
 0.14200000E+03   0.46873116E-01   0.10802641E-01
 0.14250000E+03   0.46624699E-01   0.10595617E-01
 0.14300000E+03   0.46413281E-01   0.10404324E-01
 0.14350000E+03   0.46246924E-01   0.10225456E-01
 0.14400000E+03   0.46118808E-01   0.10061126E-01
 0.14450000E+03   0.46010949E-01   0.99052482E-02
 0.14500000E+03   0.45920994E-01   0.97602271E-02
 0.14550000E+03   0.45828706E-01   0.96200877E-02
 0.14600000E+03   0.45721067E-01   0.94933997E-02
 0.14650000E+03   0.45598730E-01   0.93798546E-02
 0.14700000E+03   0.45422293E-01   0.92844063E-02
 0.14750000E+03   0.45267406E-01   0.92052516E-02
 0.14800000E+03   0.45125235E-01   0.91381484E-02
 0.14850000E+03   0.45006416E-01   0.90751182E-02
 0.14900000E+03   0.44918925E-01   0.90122145E-02
 0.14950000E+03   0.44866468E-01   0.89476522E-02
 0.15000000E+03   0.44834269E-01   0.88878964E-02
 0.15050000E+03   0.44830295E-01   0.88349336E-02
 0.15100000E+03   0.44830977E-01   0.87887782E-02
 0.15150000E+03   0.44839721E-01   0.87445525E-02
 0.15200000E+03   0.44840750E-01   0.87009062E-02
 0.15250000E+03   0.44839107E-01   0.86549367E-02
 0.15300000E+03   0.44848849E-01   0.86074338E-02
 0.15350000E+03   0.44860402E-01   0.85578168E-02
 0.15400000E+03   0.44880460E-01   0.85100853E-02
 0.15450000E+03   0.44910691E-01   0.84655144E-02
 0.15500000E+03   0.44967537E-01   0.84288984E-02
 0.15550000E+03   0.45042442E-01   0.83987930E-02
 0.15600000E+03   0.45199147E-01   0.83799287E-02
 0.15650000E+03   0.45382249E-01   0.83684599E-02
 0.15700000E+03   0.45577497E-01   0.83598677E-02
 0.15750000E+03   0.45808281E-01   0.83532924E-02
 0.15800000E+03   0.46006951E-01   0.83458206E-02
 0.15850000E+03   0.46196974E-01   0.83376287E-02
 0.15900000E+03   0.46338758E-01   0.83305503E-02
 0.15950000E+03   0.46452732E-01   0.83240600E-02
 0.16000000E+03   0.46558623E-01   0.83233366E-02
 0.16050000E+03   0.46641361E-01   0.83271911E-02
 0.16100000E+03   0.46735257E-01   0.83377477E-02
 0.16150000E+03   0.46813289E-01   0.83573756E-02
 0.16200000E+03   0.46955993E-01   0.83829336E-02
 0.16250000E+03   0.47049570E-01   0.84139230E-02
 0.16300000E+03   0.47145861E-01   0.84463197E-02
 0.16350000E+03   0.47228057E-01   0.84774163E-02
 0.16400000E+03   0.47289276E-01   0.85054911E-02
 0.16450000E+03   0.47266112E-01   0.85265018E-02
 0.16500000E+03   0.47230694E-01   0.85428435E-02
 0.16550000E+03   0.47174425E-01   0.85526125E-02
 0.16600000E+03   0.47101526E-01   0.85574912E-02
 0.16650000E+03   0.47081869E-01   0.85572847E-02
 0.16700000E+03   0.47064860E-01   0.85583944E-02
 0.16750000E+03   0.47158861E-01   0.85579954E-02
 0.16800000E+03   0.47329785E-01   0.85556129E-02
 0.16850000E+03   0.47656839E-01   0.85519360E-02
 0.16900000E+03   0.48005414E-01   0.85415149E-02
 0.16950000E+03   0.48392001E-01   0.85250591E-02
 0.17000000E+03   0.48780910E-01   0.85033084E-02
 0.17050000E+03   0.49073086E-01   0.84771033E-02
 0.17100000E+03   0.49268295E-01   0.84499879E-02
 0.17150000E+03   0.49316264E-01   0.84253068E-02
 0.17200000E+03   0.49276794E-01   0.84010505E-02
 0.17250000E+03   0.49113494E-01   0.83818112E-02
 0.17300000E+03   0.48907040E-01   0.83590980E-02
 0.17350000E+03   0.48687960E-01   0.83372197E-02
 0.17400000E+03   0.48493098E-01   0.83078990E-02
 0.17450000E+03   0.48358469E-01   0.82725963E-02
 0.17500000E+03   0.48324900E-01   0.82315281E-02
 0.17550000E+03   0.48376778E-01   0.81836701E-02
 0.17600000E+03   0.48555544E-01   0.81366816E-02
 0.17650000E+03   0.48792245E-01   0.80970389E-02
 0.17700000E+03   0.49125093E-01   0.80649052E-02
 0.17750000E+03   0.49531006E-01   0.80463400E-02
 0.17800000E+03   0.49938224E-01   0.80386431E-02
 0.17850000E+03   0.50375430E-01   0.80385714E-02
 0.17900000E+03   0.50659651E-01   0.80418466E-02
 0.17950000E+03   0.50883986E-01   0.80448398E-02
 0.18000000E+03   0.50923188E-01   0.80454816E-02
