 0.25500000E+02   0.42060507E+00   0.79805937E-01  -0.12669365E+00   0.37549307E+00   0.10507018E+00  -0.13470154E+00
 0.26000000E+02   0.42736297E+00   0.76352739E-01  -0.14197578E+00   0.37172681E+00   0.10824956E+00  -0.15177528E+00
 0.26500000E+02   0.38561376E+00   0.92356568E-01  -0.13893925E+00   0.35853655E+00   0.12563261E+00  -0.14693024E+00
 0.27000000E+02   0.37986113E+00   0.86715629E-01  -0.12759693E+00   0.36592172E+00   0.11002252E+00  -0.13185499E+00
 0.27500000E+02   0.40567750E+00   0.68782225E-01  -0.13636952E+00   0.37617604E+00   0.93360670E-01  -0.14062168E+00
 0.28000000E+02   0.38682948E+00   0.75869162E-01  -0.14443863E+00   0.36324247E+00   0.10821014E+00  -0.14806246E+00
 0.28500000E+02   0.35513506E+00   0.86813149E-01  -0.13402939E+00   0.35452300E+00   0.11150418E+00  -0.13452679E+00
 0.29000000E+02   0.37068710E+00   0.70147445E-01  -0.13193772E+00   0.36908683E+00   0.88729496E-01  -0.13174506E+00
 0.29500000E+02   0.37957166E+00   0.59485607E-01  -0.14376299E+00   0.36738151E+00   0.88241149E-01  -0.14351257E+00
 0.30000000E+02   0.34487424E+00   0.75105585E-01  -0.14193439E+00   0.34517589E+00   0.10388158E+00  -0.13877773E+00
 0.30500000E+02   0.33388973E+00   0.72493293E-01  -0.13267020E+00   0.35039502E+00   0.89338501E-01  -0.12819069E+00
 0.31000000E+02   0.35470342E+00   0.50355695E-01  -0.14013299E+00   0.36573104E+00   0.71613396E-01  -0.13596014E+00
 0.31500000E+02   0.33787030E+00   0.57380738E-01  -0.14728954E+00   0.34572797E+00   0.85967541E-01  -0.14054275E+00
 0.32000000E+02   0.30598989E+00   0.71394939E-01  -0.13747499E+00   0.33132095E+00   0.89171297E-01  -0.12840553E+00
 0.32500000E+02   0.31707712E+00   0.51247911E-01  -0.13516742E+00   0.35079642E+00   0.65929675E-01  -0.12643032E+00
 0.33000000E+02   0.32321474E+00   0.40588713E-01  -0.14630118E+00   0.34667096E+00   0.66568346E-01  -0.13560385E+00
 0.33500000E+02   0.29011616E+00   0.60563800E-01  -0.14342415E+00   0.31910366E+00   0.82219574E-01  -0.12984996E+00
 0.34000000E+02   0.27986817E+00   0.56209873E-01  -0.13325241E+00   0.32758955E+00   0.67789654E-01  -0.12043343E+00
 0.34500000E+02   0.29635078E+00   0.34061348E-01  -0.14002649E+00   0.34028897E+00   0.54032517E-01  -0.12685123E+00
 0.35000000E+02   0.27950234E+00   0.45361717E-01  -0.14583022E+00   0.31350613E+00   0.69259701E-01  -0.12907363E+00
 0.35500000E+02   0.25417148E+00   0.57394760E-01  -0.13551662E+00   0.30258938E+00   0.69783825E-01  -0.11821456E+00
 0.36000000E+02   0.26386017E+00   0.37239930E-01  -0.13410531E+00   0.32250588E+00   0.50488789E-01  -0.11782902E+00
 0.36500000E+02   0.26486817E+00   0.33716118E-01  -0.14379546E+00   0.31018166E+00   0.55535725E-01  -0.12451237E+00
 0.37000000E+02   0.23792598E+00   0.52948352E-01  -0.13832755E+00   0.28327462E+00   0.67428855E-01  -0.11698472E+00
 0.37500000E+02   0.23272272E+00   0.44495689E-01  -0.12904691E+00   0.29454597E+00   0.53289073E-01  -0.10937581E+00
 0.38000000E+02   0.24371133E+00   0.28462567E-01  -0.13681482E+00   0.30033535E+00   0.45867698E-01  -0.11569181E+00
 0.38500000E+02   0.22878657E+00   0.42565839E-01  -0.14016985E+00   0.27210770E+00   0.59790981E-01  -0.11552688E+00
 0.39000000E+02   0.21179775E+00   0.49098100E-01  -0.12884847E+00   0.26572671E+00   0.57995477E-01  -0.10519062E+00
 0.39500000E+02   0.21888421E+00   0.31895901E-01  -0.12854259E+00   0.27953560E+00   0.45005350E-01  -0.10555170E+00
 0.40000000E+02   0.21762331E+00   0.33607451E-01  -0.13665875E+00   0.26237463E+00   0.51531186E-01  -0.10987797E+00
 0.40500000E+02   0.19979882E+00   0.48045686E-01  -0.12981115E+00   0.24189211E+00   0.58297745E-01  -0.10215847E+00
 0.41000000E+02   0.19711107E+00   0.39996272E-01  -0.12217427E+00   0.25228045E+00   0.47550609E-01  -0.97043163E-01
 0.41500000E+02   0.20281438E+00   0.32299796E-01  -0.12893292E+00   0.25109396E+00   0.45382044E-01  -0.10242107E+00
 0.42000000E+02   0.19310443E+00   0.44753392E-01  -0.12902888E+00   0.22707226E+00   0.55027408E-01  -0.10018652E+00
 0.42500000E+02   0.18348130E+00   0.47083238E-01  -0.11807306E+00   0.22398261E+00   0.51968082E-01  -0.91294643E-01
 0.43000000E+02   0.18756048E+00   0.36521427E-01  -0.11852462E+00   0.23144962E+00   0.44922013E-01  -0.92272532E-01
 0.43500000E+02   0.18690774E+00   0.41205265E-01  -0.12382455E+00   0.21527470E+00   0.50993688E-01  -0.94564993E-01
 0.44000000E+02   0.17779563E+00   0.50279982E-01  -0.11617124E+00   0.20111415E+00   0.54715840E-01  -0.87168432E-01
 0.44500000E+02   0.17668261E+00   0.44420978E-01  -0.11006699E+00   0.20751333E+00   0.48787693E-01  -0.83430661E-01
 0.45000000E+02   0.18068133E+00   0.41935809E-01  -0.11533660E+00   0.20271059E+00   0.49664491E-01  -0.86956864E-01
 0.45500000E+02   0.17744784E+00   0.50813208E-01  -0.11374848E+00   0.18474432E+00   0.55866536E-01  -0.83458650E-01
 0.46000000E+02   0.17317000E+00   0.52032845E-01  -0.10444323E+00   0.18238705E+00   0.54143364E-01  -0.76181007E-01
 0.46500000E+02   0.17555608E+00   0.47526307E-01  -0.10451135E+00   0.18464008E+00   0.51536026E-01  -0.76898538E-01
 0.47000000E+02   0.17731631E+00   0.51990642E-01  -0.10696191E+00   0.17188774E+00   0.55731369E-01  -0.77648618E-01
 0.47500000E+02   0.17480034E+00   0.57051338E-01  -0.99651257E-01   0.16236023E+00   0.57669763E-01  -0.71563393E-01
 0.48000000E+02   0.17474730E+00   0.54489187E-01  -0.94487424E-01   0.16472766E+00   0.55359740E-01  -0.68813181E-01
 0.48500000E+02   0.17844679E+00   0.54862767E-01  -0.97156786E-01   0.15904505E+00   0.57009026E-01  -0.70528903E-01
 0.49000000E+02   0.17976993E+00   0.59891041E-01  -0.94204513E-01   0.14650012E+00   0.60339248E-01  -0.66708336E-01
 0.49500000E+02   0.17877984E+00   0.60198194E-01  -0.86472141E-01   0.14404554E+00   0.59632815E-01  -0.60940615E-01
 0.50000000E+02   0.18095143E+00   0.58808816E-01  -0.86041129E-01   0.14392886E+00   0.59156180E-01  -0.61066119E-01
 0.50500000E+02   0.18511939E+00   0.62109142E-01  -0.87018351E-01   0.13508061E+00   0.61609007E-01  -0.60813867E-01
 0.51000000E+02   0.18660054E+00   0.64986162E-01  -0.80829782E-01   0.12816425E+00   0.62540376E-01  -0.55785666E-01
 0.51500000E+02   0.18710349E+00   0.64333925E-01  -0.75926824E-01   0.12780373E+00   0.61770579E-01  -0.53135266E-01
 0.52000000E+02   0.19059611E+00   0.65103425E-01  -0.76440718E-01   0.12339298E+00   0.62641655E-01  -0.53523640E-01
 0.52500000E+02   0.19433429E+00   0.67518016E-01  -0.73495716E-01   0.11556515E+00   0.63750889E-01  -0.50401354E-01
 0.53000000E+02   0.19534110E+00   0.68081646E-01  -0.67323815E-01   0.11309247E+00   0.63326170E-01  -0.46220933E-01
 0.53500000E+02   0.19716009E+00   0.68251448E-01  -0.65570584E-01   0.11188934E+00   0.63288390E-01  -0.45900690E-01
 0.54000000E+02   0.20120233E+00   0.69595830E-01  -0.64721624E-01   0.10612730E+00   0.64140091E-01  -0.45259404E-01
 0.54500000E+02   0.20340020E+00   0.70151631E-01  -0.59512806E-01   0.10117909E+00   0.64230929E-01  -0.41411383E-01
 0.55000000E+02   0.20365540E+00   0.69903949E-01  -0.55359804E-01   0.99898055E-01   0.63924032E-01  -0.38969259E-01
 0.55500000E+02   0.20636220E+00   0.70560472E-01  -0.55028981E-01   0.97072965E-01   0.64166838E-01  -0.38667355E-01
 0.56000000E+02   0.21009349E+00   0.71207602E-01  -0.52665812E-01   0.92388492E-01   0.64338360E-01  -0.36428758E-01
 0.56500000E+02   0.21107853E+00   0.70845956E-01  -0.47842297E-01   0.90056873E-01   0.64310366E-01  -0.33326601E-01
 0.57000000E+02   0.21157732E+00   0.70458041E-01  -0.45566750E-01   0.88633017E-01   0.64577204E-01  -0.32325176E-01
 0.57500000E+02   0.21434957E+00   0.70241081E-01  -0.44506706E-01   0.85189173E-01   0.64662087E-01  -0.31124575E-01
 0.58000000E+02   0.21644039E+00   0.69573526E-01  -0.41025373E-01   0.81933835E-01   0.64180490E-01  -0.27931630E-01
 0.58500000E+02   0.21636656E+00   0.68860642E-01  -0.37587674E-01   0.80559230E-01   0.63696935E-01  -0.25527793E-01
 0.59000000E+02   0.21725618E+00   0.68186434E-01  -0.36246631E-01   0.78850243E-01   0.63232811E-01  -0.24734100E-01
 0.59500000E+02   0.21894320E+00   0.66842258E-01  -0.34073940E-01   0.76101149E-01   0.62333155E-01  -0.23060495E-01
 0.60000000E+02   0.21861516E+00   0.65301219E-01  -0.30475485E-01   0.74130418E-01   0.61324183E-01  -0.20631964E-01
 0.60500000E+02   0.21734708E+00   0.64265522E-01  -0.28396487E-01   0.72878469E-01   0.60446090E-01  -0.19366906E-01
 0.61000000E+02   0.21766833E+00   0.63102549E-01  -0.27505511E-01   0.70948263E-01   0.59251368E-01  -0.18432382E-01
 0.61500000E+02   0.21763649E+00   0.61355201E-01  -0.25324602E-01   0.68815321E-01   0.57808391E-01  -0.16620883E-01
 0.62000000E+02   0.21551626E+00   0.59691095E-01  -0.22746641E-01   0.67358352E-01   0.56572888E-01  -0.15187875E-01
 0.62500000E+02   0.21358029E+00   0.58161598E-01  -0.21464819E-01   0.65952679E-01   0.55305495E-01  -0.14789090E-01
 0.63000000E+02   0.21256384E+00   0.56198604E-01  -0.20309074E-01   0.64129347E-01   0.53709666E-01  -0.14065878E-01
 0.63500000E+02   0.21075936E+00   0.54139354E-01  -0.18413172E-01   0.62563369E-01   0.52223938E-01  -0.12770530E-01
 0.64000000E+02   0.20780254E+00   0.52369766E-01  -0.17004229E-01   0.61471233E-01   0.50990895E-01  -0.11981805E-01
 0.64500000E+02   0.20528403E+00   0.50332437E-01  -0.16280231E-01   0.60271576E-01   0.49524488E-01  -0.11513014E-01
 0.65000000E+02   0.20243695E+00   0.47839101E-01  -0.14976181E-01   0.58855380E-01   0.47803208E-01  -0.10536636E-01
 0.65500000E+02   0.19822009E+00   0.45587086E-01  -0.13354012E-01   0.57660109E-01   0.46241497E-01  -0.95194671E-02
 0.66000000E+02   0.19396407E+00   0.43641364E-01  -0.12557037E-01   0.56795031E-01   0.44757211E-01  -0.90860822E-02
 0.66500000E+02   0.19065438E+00   0.41382585E-01  -0.12209502E-01   0.55889811E-01   0.43069828E-01  -0.86710992E-02
 0.67000000E+02   0.18683113E+00   0.38895154E-01  -0.11446292E-01   0.54918605E-01   0.41365416E-01  -0.78805301E-02
 0.67500000E+02   0.18191985E+00   0.36624228E-01  -0.10660655E-01   0.53989876E-01   0.39786507E-01  -0.72025367E-02
 0.68000000E+02   0.17686846E+00   0.34370034E-01  -0.10360831E-01   0.53025974E-01   0.38110765E-01  -0.68040858E-02
 0.68500000E+02   0.17220342E+00   0.31916183E-01  -0.10144386E-01   0.51962977E-01   0.36348872E-01  -0.63363936E-02
 0.69000000E+02   0.16739093E+00   0.29568966E-01  -0.98197792E-02   0.50963261E-01   0.34768899E-01  -0.58942423E-02
 0.69500000E+02   0.16236271E+00   0.27410767E-01  -0.97785656E-02   0.50117670E-01   0.33312536E-01  -0.58482419E-02
 0.70000000E+02   0.15759486E+00   0.25140486E-01  -0.99740690E-02   0.49249973E-01   0.31698587E-01  -0.60096778E-02
 0.70500000E+02   0.15251849E+00   0.22840514E-01  -0.99594223E-02   0.48202948E-01   0.30006282E-01  -0.60351881E-02
 0.71000000E+02   0.14674281E+00   0.20838204E-01  -0.98227042E-02   0.47099909E-01   0.28448099E-01  -0.60563317E-02
 0.71500000E+02   0.14093427E+00   0.19072575E-01  -0.99928333E-02   0.46092674E-01   0.26980584E-01  -0.62760863E-02
 0.72000000E+02   0.13558384E+00   0.17255992E-01  -0.10383664E-01   0.45153302E-01   0.25520065E-01  -0.65579355E-02
 0.72500000E+02   0.13019014E+00   0.15482369E-01  -0.10719118E-01   0.44200334E-01   0.24139938E-01  -0.67802781E-02
 0.73000000E+02   0.12459077E+00   0.13917068E-01  -0.11041624E-01   0.43223903E-01   0.22864695E-01  -0.70545470E-02
 0.73500000E+02   0.11895807E+00   0.12483190E-01  -0.11475196E-01   0.42219797E-01   0.21616063E-01  -0.74008090E-02
 0.74000000E+02   0.11345897E+00   0.11120853E-01  -0.11915957E-01   0.41166550E-01   0.20440429E-01  -0.77091516E-02
 0.74500000E+02   0.10792511E+00   0.99388226E-02  -0.12344483E-01   0.40133812E-01   0.19419764E-01  -0.80201721E-02
 0.75000000E+02   0.10254530E+00   0.89131719E-02  -0.12890489E-01   0.39230015E-01   0.18498755E-01  -0.84449778E-02
 0.75500000E+02   0.97565321E-01   0.79190225E-02  -0.13557839E-01   0.38427032E-01   0.17580932E-01  -0.89320915E-02
 0.76000000E+02   0.92734878E-01   0.69901879E-02  -0.14167840E-01   0.37602087E-01   0.16701143E-01  -0.93563683E-02
 0.76500000E+02   0.87900675E-01   0.62596406E-02  -0.14692809E-01   0.36747721E-01   0.15946643E-01  -0.97558861E-02
 0.77000000E+02   0.83260804E-01   0.56974533E-02  -0.15247318E-01   0.35924664E-01   0.15280234E-01  -0.10194227E-01
 0.77500000E+02   0.79019797E-01   0.52006626E-02  -0.15847201E-01   0.35147376E-01   0.14662171E-01  -0.10636912E-01
 0.78000000E+02   0.75064505E-01   0.47808688E-02  -0.16403920E-01   0.34384819E-01   0.14117752E-01  -0.11034590E-01
 0.78500000E+02   0.71278111E-01   0.45165003E-02  -0.16904732E-01   0.33649240E-01   0.13676114E-01  -0.11417670E-01
 0.79000000E+02   0.67702771E-01   0.44238837E-02  -0.17383131E-01   0.32948712E-01   0.13325727E-01  -0.11815844E-01
 0.79500000E+02   0.64372769E-01   0.44899895E-02  -0.17825535E-01   0.32236895E-01   0.13067768E-01  -0.12183864E-01
 0.80000000E+02   0.61260923E-01   0.47215086E-02  -0.18214785E-01   0.31489899E-01   0.12938517E-01  -0.12493827E-01
 0.80500000E+02   0.58420554E-01   0.50826298E-02  -0.18597286E-01   0.30724392E-01   0.12915449E-01  -0.12764095E-01
 0.81000000E+02   0.55952784E-01   0.54936580E-02  -0.18996596E-01   0.29989919E-01   0.12953506E-01  -0.13031534E-01
 0.81500000E+02   0.53821476E-01   0.59426940E-02  -0.19374537E-01   0.29319630E-01   0.13042976E-01  -0.13301204E-01
 0.82000000E+02   0.51913926E-01   0.65021801E-02  -0.19673411E-01   0.28701497E-01   0.13199148E-01  -0.13560877E-01
 0.82500000E+02   0.50214432E-01   0.72240948E-02  -0.19898178E-01   0.28123173E-01   0.13432338E-01  -0.13801945E-01
 0.83000000E+02   0.48798892E-01   0.80757353E-02  -0.20074374E-01   0.27550387E-01   0.13742196E-01  -0.13995124E-01
 0.83500000E+02   0.47752840E-01   0.89936699E-02  -0.20225374E-01   0.26972562E-01   0.14123833E-01  -0.14122177E-01
 0.84000000E+02   0.47082764E-01   0.99299293E-02  -0.20355850E-01   0.26424733E-01   0.14548288E-01  -0.14208705E-01
 0.84500000E+02   0.46731714E-01   0.10874262E-01  -0.20460947E-01   0.25946114E-01   0.14988077E-01  -0.14282917E-01
 0.85000000E+02   0.46619114E-01   0.11857702E-01  -0.20519977E-01   0.25546490E-01   0.15442320E-01  -0.14348574E-01
 0.85500000E+02   0.46668823E-01   0.12924125E-01  -0.20516821E-01   0.25220434E-01   0.15920326E-01  -0.14393976E-01
 0.86000000E+02   0.46883675E-01   0.14089203E-01  -0.20452949E-01   0.24958985E-01   0.16434657E-01  -0.14406158E-01
 0.86500000E+02   0.47338580E-01   0.15319593E-01  -0.20345355E-01   0.24750991E-01   0.16966569E-01  -0.14380461E-01
 0.87000000E+02   0.48064030E-01   0.16578144E-01  -0.20192956E-01   0.24595543E-01   0.17513375E-01  -0.14316674E-01
 0.87500000E+02   0.49046646E-01   0.17847037E-01  -0.19985905E-01   0.24483388E-01   0.18056881E-01  -0.14220131E-01
 0.88000000E+02   0.50257267E-01   0.19110290E-01  -0.19737412E-01   0.24425039E-01   0.18603198E-01  -0.14102370E-01
 0.88500000E+02   0.51681286E-01   0.20363769E-01  -0.19468285E-01   0.24413823E-01   0.19177684E-01  -0.13952220E-01
 0.89000000E+02   0.53275645E-01   0.21619513E-01  -0.19192364E-01   0.24429713E-01   0.19805017E-01  -0.13744944E-01
 0.89500000E+02   0.55013021E-01   0.22884547E-01  -0.18909521E-01   0.24465242E-01   0.20489807E-01  -0.13466263E-01
 0.90000000E+02   0.56868851E-01   0.24151750E-01  -0.18610479E-01   0.24511271E-01   0.21198699E-01  -0.13118481E-01
 0.90500000E+02   0.58841004E-01   0.25395947E-01  -0.18284751E-01   0.24575714E-01   0.21901689E-01  -0.12720238E-01
 0.91000000E+02   0.60947441E-01   0.26609811E-01  -0.17928260E-01   0.24658682E-01   0.22582885E-01  -0.12290483E-01
 0.91500000E+02   0.63202646E-01   0.27803992E-01  -0.17542661E-01   0.24787215E-01   0.23258450E-01  -0.11850546E-01
 0.92000000E+02   0.65611722E-01   0.28970110E-01  -0.17147365E-01   0.24984493E-01   0.23929574E-01  -0.11411881E-01
 0.92500000E+02   0.68159247E-01   0.30090849E-01  -0.16764560E-01   0.25248638E-01   0.24586582E-01  -0.10965990E-01
 0.93000000E+02   0.70787102E-01   0.31138938E-01  -0.16399522E-01   0.25545403E-01   0.25205565E-01  -0.10492892E-01
 0.93500000E+02   0.73448044E-01   0.32113191E-01  -0.16051319E-01   0.25839783E-01   0.25764390E-01  -0.99861528E-02
 0.94000000E+02   0.76132092E-01   0.33023817E-01  -0.15712700E-01   0.26131896E-01   0.26268746E-01  -0.94652195E-02
 0.94500000E+02   0.78833823E-01   0.33884987E-01  -0.15372470E-01   0.26449139E-01   0.26724964E-01  -0.89664228E-02
 0.95000000E+02   0.81543820E-01   0.34705715E-01  -0.15031835E-01   0.26813292E-01   0.27150291E-01  -0.85136898E-02
 0.95500000E+02   0.84304152E-01   0.35492817E-01  -0.14697206E-01   0.27212677E-01   0.27545876E-01  -0.80995584E-02
 0.96000000E+02   0.87045835E-01   0.36220463E-01  -0.14356747E-01   0.27622880E-01   0.27922032E-01  -0.76917456E-02
 0.96500000E+02   0.89764471E-01   0.36879403E-01  -0.14023870E-01   0.28010941E-01   0.28264294E-01  -0.72684420E-02
 0.97000000E+02   0.92457715E-01   0.37468866E-01  -0.13719423E-01   0.28367471E-01   0.28568043E-01  -0.68330425E-02
 0.97500000E+02   0.95072530E-01   0.37998568E-01  -0.13461616E-01   0.28698637E-01   0.28829846E-01  -0.64101430E-02
 0.98000000E+02   0.97644136E-01   0.38491480E-01  -0.13273218E-01   0.29028608E-01   0.29049346E-01  -0.60221083E-02
 0.98500000E+02   0.10008227E+00   0.38940068E-01  -0.13123404E-01   0.29383337E-01   0.29227639E-01  -0.56746027E-02
 0.99000000E+02   0.10247292E+00   0.39345480E-01  -0.12985776E-01   0.29781640E-01   0.29376955E-01  -0.53576155E-02
 0.99500000E+02   0.10470122E+00   0.39691001E-01  -0.12828600E-01   0.30197894E-01   0.29485276E-01  -0.50489523E-02
 0.10000000E+03   0.10677587E+00   0.39977288E-01  -0.12662148E-01   0.30606766E-01   0.29561374E-01  -0.47412288E-02
 0.10050000E+03   0.10869821E+00   0.40225954E-01  -0.12521336E-01   0.30984596E-01   0.29604559E-01  -0.44296531E-02
 0.10100000E+03   0.11052309E+00   0.40440613E-01  -0.12451361E-01   0.31350272E-01   0.29633543E-01  -0.41251036E-02
 0.10150000E+03   0.11228284E+00   0.40628913E-01  -0.12473593E-01   0.31719134E-01   0.29647865E-01  -0.38323911E-02
 0.10200000E+03   0.11404356E+00   0.40780208E-01  -0.12584979E-01   0.32094696E-01   0.29647247E-01  -0.35591882E-02
 0.10250000E+03   0.11558189E+00   0.40854169E-01  -0.12730665E-01   0.32464006E-01   0.29627793E-01  -0.32967637E-02
 0.10300000E+03   0.11689598E+00   0.40867319E-01  -0.12879155E-01   0.32806957E-01   0.29581973E-01  -0.30383127E-02
 0.10350000E+03   0.11801843E+00   0.40837749E-01  -0.13018365E-01   0.33109964E-01   0.29516122E-01  -0.27836883E-02
 0.10400000E+03   0.11897472E+00   0.40800413E-01  -0.13163887E-01   0.33370617E-01   0.29434270E-01  -0.25431716E-02
 0.10450000E+03   0.11977591E+00   0.40760835E-01  -0.13358738E-01   0.33593005E-01   0.29336215E-01  -0.23383051E-02
 0.10500000E+03   0.12053576E+00   0.40702239E-01  -0.13631367E-01   0.33793567E-01   0.29212395E-01  -0.21782067E-02
 0.10550000E+03   0.12127215E+00   0.40597155E-01  -0.13979287E-01   0.33992227E-01   0.29053648E-01  -0.20555108E-02
