5.50000e+00	2.57755e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.84319e-01	3.89445e-01	-1.23180e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.00000e+00	2.54037e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.58816e-01	4.02088e-01	-1.37904e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.50000e+00	2.50565e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.34331e-01	4.11887e-01	-1.52040e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
7.00000e+00	2.47329e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.11033e-01	4.19232e-01	-1.65492e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
7.50000e+00	2.44317e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.89022e-01	4.24492e-01	-1.78200e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
8.00000e+00	2.41518e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.68347e-01	4.28002e-01	-1.90136e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
8.50000e+00	2.38917e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.49016e-01	4.30060e-01	-2.01297e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
9.00000e+00	2.36502e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.31007e-01	4.30930e-01	-2.11694e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
9.50000e+00	2.34261e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.14279e-01	4.30838e-01	-2.21352e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.00000e+01	2.32182e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-9.87752e-02	4.29979e-01	-2.30304e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.05000e+01	2.30253e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-8.44308e-02	4.28517e-01	-2.38585e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.10000e+01	2.28463e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-7.11768e-02	4.26590e-01	-2.46237e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.15000e+01	2.26803e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.89425e-02	4.24314e-01	-2.53301e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.20000e+01	2.25263e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-4.76577e-02	4.21785e-01	-2.59816e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.25000e+01	2.23834e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.72544e-02	4.19081e-01	-2.65823e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.30000e+01	2.22509e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.76676e-02	4.16266e-01	-2.71358e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.35000e+01	2.21280e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.88357e-02	4.13394e-01	-2.76457e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.40000e+01	2.20140e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.07013e-02	4.10508e-01	-2.81153e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.45000e+01	2.19083e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.21064e-03	4.07640e-01	-2.85478e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.50000e+01	2.18103e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.68581e-03	4.04818e-01	-2.89459e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.55000e+01	2.17195e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.00338e-02	4.02064e-01	-2.93124e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.60000e+01	2.16353e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.58755e-02	3.99394e-01	-2.96497e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.65000e+01	2.15574e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.12495e-02	3.96820e-01	-2.99600e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.70000e+01	2.14852e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.61911e-02	3.94353e-01	-3.02453e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.75000e+01	2.14185e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.07328e-02	3.91998e-01	-3.05075e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.80000e+01	2.13569e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.49041e-02	3.89761e-01	-3.07483e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.85000e+01	2.13001e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.87322e-02	3.87644e-01	-3.09693e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.90000e+01	2.12477e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.22417e-02	3.85648e-01	-3.11720e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
1.95000e+01	2.11994e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.54552e-02	3.83774e-01	-3.13575e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.00000e+01	2.11551e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.83935e-02	3.82021e-01	-3.15271e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.05000e+01	2.11145e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.10754e-02	3.80387e-01	-3.16820e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.10000e+01	2.10774e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.35183e-02	3.78871e-01	-3.18230e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.15000e+01	2.10435e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.57380e-02	3.77470e-01	-3.19512e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.20000e+01	2.10127e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.77490e-02	3.76181e-01	-3.20673e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.25000e+01	2.09848e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.95646e-02	3.75001e-01	-3.21721e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.30000e+01	2.09596e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.11971e-02	3.73927e-01	-3.22664e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.35000e+01	2.09370e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.26576e-02	3.72955e-01	-3.23507e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.40000e+01	2.09169e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.39565e-02	3.72082e-01	-3.24257e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.45000e+01	2.08991e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.51033e-02	3.71305e-01	-3.24919e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.50000e+01	2.08834e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.61068e-02	3.70620e-01	-3.25498e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.55000e+01	2.08699e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.69750e-02	3.70023e-01	-3.25999e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.60000e+01	2.08584e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.77153e-02	3.69511e-01	-3.26427e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.65000e+01	2.08487e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.83347e-02	3.69080e-01	-3.26784e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.70000e+01	2.08408e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.88394e-02	3.68728e-01	-3.27076e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.75000e+01	2.08346e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.92355e-02	3.68451e-01	-3.27305e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.80000e+01	2.08300e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.95283e-02	3.68246e-01	-3.27474e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.85000e+01	2.08269e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.97230e-02	3.68109e-01	-3.27586e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.90000e+01	2.08253e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.98242e-02	3.68038e-01	-3.27644e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
2.95000e+01	2.08251e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.98363e-02	3.68029e-01	-3.27651e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.00000e+01	2.08263e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.97634e-02	3.68080e-01	-3.27609e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.05000e+01	2.08287e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.96092e-02	3.68189e-01	-3.27520e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.10000e+01	2.08323e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.93774e-02	3.68352e-01	-3.27386e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.15000e+01	2.08371e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.90712e-02	3.68566e-01	-3.27210e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.20000e+01	2.08431e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.86937e-02	3.68830e-01	-3.26992e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.25000e+01	2.08500e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.82478e-02	3.69141e-01	-3.26734e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.30000e+01	2.08580e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.77361e-02	3.69496e-01	-3.26439e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.35000e+01	2.08670e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.71613e-02	3.69894e-01	-3.26107e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.40000e+01	2.08769e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.65258e-02	3.70332e-01	-3.25740e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.45000e+01	2.08877e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.58316e-02	3.70808e-01	-3.25339e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.50000e+01	2.08994e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.50810e-02	3.71320e-01	-3.24906e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.55000e+01	2.09119e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.42760e-02	3.71866e-01	-3.24441e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.60000e+01	2.09252e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.34183e-02	3.72445e-01	-3.23946e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.65000e+01	2.09393e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.25097e-02	3.73054e-01	-3.23421e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.70000e+01	2.09541e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.15520e-02	3.73691e-01	-3.22868e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.75000e+01	2.09696e+00	1.00000e+00	0.00000e+00	-0.00000e+00	6.05467e-02	3.74356e-01	-3.22288e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.80000e+01	2.09858e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.94952e-02	3.75046e-01	-3.21681e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.85000e+01	2.10027e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.83989e-02	3.75760e-01	-3.21048e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.90000e+01	2.10202e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.72593e-02	3.76496e-01	-3.20390e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
3.95000e+01	2.10383e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.60775e-02	3.77254e-01	-3.19708e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.00000e+01	2.10570e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.48548e-02	3.78030e-01	-3.19002e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.05000e+01	2.10762e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.35923e-02	3.78825e-01	-3.18273e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.10000e+01	2.10960e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.22911e-02	3.79636e-01	-3.17522e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.15000e+01	2.11164e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.09523e-02	3.80463e-01	-3.16749e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.20000e+01	2.11372e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.95767e-02	3.81304e-01	-3.15955e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.25000e+01	2.11586e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.81654e-02	3.82158e-01	-3.15140e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.30000e+01	2.11804e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.67193e-02	3.83025e-01	-3.14305e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.35000e+01	2.12027e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.52392e-02	3.83902e-01	-3.13450e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.40000e+01	2.12254e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.37259e-02	3.84788e-01	-3.12577e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.45000e+01	2.12486e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.21803e-02	3.85684e-01	-3.11684e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.50000e+01	2.12722e+00	1.00000e+00	0.00000e+00	-0.00000e+00	4.06032e-02	3.86587e-01	-3.10774e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.55000e+01	2.12962e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.89951e-02	3.87496e-01	-3.09845e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.60000e+01	2.13205e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.73569e-02	3.88412e-01	-3.08899e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.65000e+01	2.13453e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.56892e-02	3.89332e-01	-3.07937e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.70000e+01	2.13704e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.39926e-02	3.90256e-01	-3.06957e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.75000e+01	2.13959e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.22679e-02	3.91183e-01	-3.05961e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.80000e+01	2.14217e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.05156e-02	3.92113e-01	-3.04950e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.85000e+01	2.14479e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.87362e-02	3.93044e-01	-3.03922e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.90000e+01	2.14744e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.69304e-02	3.93975e-01	-3.02880e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
4.95000e+01	2.15012e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.50987e-02	3.94907e-01	-3.01822e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.00000e+01	2.15283e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.32417e-02	3.95837e-01	-3.00750e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.05000e+01	2.15558e+00	1.00000e+00	0.00000e+00	-0.00000e+00	2.13598e-02	3.96766e-01	-2.99663e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.10000e+01	2.15835e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.94535e-02	3.97693e-01	-2.98563e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.15000e+01	2.16114e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.75234e-02	3.98617e-01	-2.97449e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.20000e+01	2.16397e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.55698e-02	3.99537e-01	-2.96321e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.25000e+01	2.16682e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.35934e-02	4.00453e-01	-2.95180e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.30000e+01	2.16970e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.15945e-02	4.01363e-01	-2.94025e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.35000e+01	2.17261e+00	1.00000e+00	0.00000e+00	-0.00000e+00	9.57348e-03	4.02269e-01	-2.92859e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.40000e+01	2.17553e+00	1.00000e+00	0.00000e+00	-0.00000e+00	7.53087e-03	4.03168e-01	-2.91679e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.45000e+01	2.17849e+00	1.00000e+00	0.00000e+00	-0.00000e+00	5.46707e-03	4.04061e-01	-2.90488e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.50000e+01	2.18146e+00	1.00000e+00	0.00000e+00	-0.00000e+00	3.38247e-03	4.04946e-01	-2.89284e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.55000e+01	2.18446e+00	1.00000e+00	0.00000e+00	-0.00000e+00	1.27748e-03	4.05823e-01	-2.88069e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.60000e+01	2.18748e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-8.47526e-04	4.06693e-01	-2.86842e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.65000e+01	2.19052e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.99215e-03	4.07553e-01	-2.85604e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.70000e+01	2.19358e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.15603e-03	4.08404e-01	-2.84355e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.75000e+01	2.19667e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-7.33880e-03	4.09245e-01	-2.83094e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.80000e+01	2.19977e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-9.54008e-03	4.10076e-01	-2.81823e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.85000e+01	2.20289e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.17595e-02	4.10896e-01	-2.80542e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.90000e+01	2.20603e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.39968e-02	4.11705e-01	-2.79250e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
5.95000e+01	2.20919e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.62515e-02	4.12503e-01	-2.77949e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.00000e+01	2.21237e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-1.85234e-02	4.13288e-01	-2.76637e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.05000e+01	2.21556e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.08121e-02	4.14061e-01	-2.75316e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.10000e+01	2.21877e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.31173e-02	4.14820e-01	-2.73985e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.15000e+01	2.22200e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.54386e-02	4.15567e-01	-2.72644e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.20000e+01	2.22524e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-2.77758e-02	4.16300e-01	-2.71295e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.25000e+01	2.22850e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.01285e-02	4.17019e-01	-2.69937e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.30000e+01	2.23178e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.24964e-02	4.17723e-01	-2.68570e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.35000e+01	2.23507e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.48792e-02	4.18412e-01	-2.67194e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.40000e+01	2.23838e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.72766e-02	4.19087e-01	-2.65810e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.45000e+01	2.24169e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-3.96883e-02	4.19746e-01	-2.64417e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.50000e+01	2.24503e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-4.21140e-02	4.20389e-01	-2.63017e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.55000e+01	2.24838e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-4.45534e-02	4.21015e-01	-2.61608e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.60000e+01	2.25174e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-4.70063e-02	4.21626e-01	-2.60192e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.65000e+01	2.25511e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-4.94722e-02	4.22220e-01	-2.58769e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.70000e+01	2.25850e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.19510e-02	4.22796e-01	-2.57337e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.75000e+01	2.26190e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.44424e-02	4.23355e-01	-2.55899e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.80000e+01	2.26531e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.69460e-02	4.23897e-01	-2.54454e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.85000e+01	2.26874e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-5.94617e-02	4.24420e-01	-2.53001e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
6.90000e+01	2.27217e+00	1.00000e+00	0.00000e+00	-0.00000e+00	-6.19890e-02	4.24926e-01	-2.51542e-01	0.00000e+00	-0.00000e+00	0.00000e+00	-0.00000e+00
